<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
ROSN;D;131122;000000;24460;24480;24220;24469;16850
ROSN;D;131123;000000;24428;24820;24320;24810;17774
ROSN;D;131126;000000;24765;24848;24442;24509;14137
ROSN;D;131127;000000;24515;24540;23951;24144;31341
ROSN;D;131128;000000;24111;24227;23750;23842;27299
ROSN;D;131129;000000;23860;23969;23608;23859;15409
ROSN;D;131130;000000;23860;24050;23743;23946;19670
ROSN;D;131203;000000;23915;24148;23564;23700;13219
ROSN;D;131204;000000;23675;23750;23305;23465;22894
ROSN;D;131205;000000;23456;23825;23383;23660;24919
ROSN;D;131206;000000;23651;23700;23204;23387;25973
ROSN;D;131207;000000;23354;23718;23295;23604;23614
ROSN;D;131210;000000;23649;23791;23380;23622;19788
ROSN;D;131211;000000;23658;24000;23605;23847;1220
ROSN;D;131212;000000;23800;23820;23485;23540;3673
ROSN;D;131213;000000;23545;23731;23425;23731;10982
ROSN;D;131214;000000;23680;23824;23460;23555;16237
ROSN;D;131217;000000;23521;24048;23185;24024;26607
ROSN;D;131218;000000;23977;24162;23751;24108;16077
ROSN;D;131219;000000;24083;24827;24076;24790;25312
ROSN;D;131220;000000;24824;24995;24607;24826;28232
ROSN;D;131221;000000;24812;24896;24666;24820;15555
ROSN;D;131224;000000;24841;25240;24770;25138;13783
ROSN;D;131225;000000;25127;25259;25037;25220;6827
ROSN;D;131226;000000;25209;25279;25161;25245;6428
ROSN;D;131227;000000;25250;25259;25090;25129;5535
ROSN;D;131228;000000;25159;25179;24987;25099;6345
ROSN;D;131231;000000;25084;25500;25036;25402;7345
ROSN;D;140107;000000;25390;25390;24466;24503;13128
ROSN;D;140109;000000;24550;24580;24305;24340;8259
ROSN;D;140110;000000;24345;24644;24045;24115;14709
ROSN;D;140111;000000;24138;24492;24113;24387;16334
ROSN;D;140114;000000;24378;24501;23932;23950;19152
ROSN;D;140115;000000;23937;24471;23796;24444;26561
ROSN;D;140116;000000;24444;24805;24373;24759;20134
ROSN;D;140117;000000;24758;24863;24372;24489;15255
ROSN;D;140118;000000;24490;25108;24451;25031;32246
ROSN;D;140121;000000;25028;25150;24920;25118;16324
ROSN;D;140122;000000;25129;25288;24995;25166;21332
ROSN;D;140123;000000;25161;25400;25104;25360;19915
ROSN;D;140124;000000;25331;25354;24818;24887;19404
ROSN;D;140125;000000;24897;25159;24821;24916;27619
ROSN;D;140128;000000;24901;25130;24790;24942;21769
