<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
Eu;D;170520;000000;64323;64424;63890;64215;95167
Eu;D;170523;000000;64181;64432;63472;64034;89921
Eu;D;170524;000000;64034;64200;63330;63400;103653
Eu;D;170525;000000;63323;63717;63208;63661;92698
Eu;D;170526;000000;63601;64273;63250;64196;93902
Eu;D;170527;000000;64135;64177;63384;63470;73197
Eu;D;170530;000000;63491;63779;63206;63340;52317
Eu;D;170531;000000;63290;63860;63154;63566;79768
Eu;D;170601;000000;63695;64220;63549;63815;87680
Eu;D;170602;000000;63850;63944;63161;63450;70546
Eu;D;170603;000000;63509;64163;63509;64118;86702
Eu;D;170606;000000;63936;64173;63672;63898;52226
Eu;D;170607;000000;63926;64095;63731;63942;68437
Eu;D;170608;000000;63882;64563;63612;64480;120326
Eu;D;170609;000000;64424;64424;63791;63910;79038
Eu;D;170610;000000;63910;63947;63635;63889;45036
Eu;D;170614;000000;63875;63925;63677;63918;44825
Eu;D;170615;000000;63922;64700;63888;64425;83909
Eu;D;170616;000000;66087;66194;65680;66187;77758
Eu;D;170617;000000;66050;66332;65734;66256;53140
Eu;D;170620;000000;66238;66950;66169;66775;94551
Eu;D;170621;000000;66775;68160;66620;68000;94624
Eu;D;170622;000000;67886;69000;67727;68943;122145
Eu;D;170623;000000;68950;69040;68152;68425;78875
Eu;D;170624;000000;68424;68424;67839;67969;65283
Eu;D;170627;000000;67960;67975;67173;67209;86646
Eu;D;170628;000000;67150;68985;67069;68985;99924
Eu;D;170629;000000;68910;69440;68719;68807;190047
Eu;D;170630;000000;68885;69618;68550;69435;111724
Eu;D;170701;000000;69418;69418;68557;68702;65424
Eu;D;170704;000000;68680;68994;68401;68724;55721
Eu;D;170705;000000;68788;68927;68521;68772;62054
Eu;D;170706;000000;68750;69730;68738;69473;102253
Eu;D;170707;000000;69550;70085;69396;70032;99197
Eu;D;170708;000000;70100;70423;70091;70113;78989
Eu;D;170711;000000;70100;70279;69871;69897;71774
Eu;D;170712;000000;70026;71104;69886;70947;102915
Eu;D;170713;000000;70856;70856;69594;69751;102970
Eu;D;170714;000000;69814;70220;69236;69425;90336
Eu;D;170715;000000;69439;69685;68812;68940;76300
Eu;D;170718;000000;68926;69347;68651;69274;86095
Eu;D;170719;000000;69355;69726;69200;69507;87523
Eu;D;170720;000000;69524;69598;68980;69044;60571
Eu;D;170721;000000;69081;69927;68905;69649;113915
Eu;D;170722;000000;69664;70362;69475;70349;85132
Eu;D;170725;000000;70320;71159;70230;70918;87398
Eu;D;170726;000000;70937;71318;70585;70770;112283
Eu;D;170727;000000;70770;70928;70345;70643;92954
Eu;D;170728;000000;70715;70776;70186;70487;79863
Eu;D;170729;000000;70587;71046;70437;70950;80211
Eu;D;170801;000000;70943;71979;70890;71721;93927
Eu;D;170802;000000;71743;72212;71480;72180;88001
Eu;D;170803;000000;72190;73020;72190;72714;123333
