<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTS;D;220804;000000;105240;107870;103700;103710;131172
RTS;D;220805;000000;103850;105720;103330;104700;106641
RTS;D;220806;000000;104760;105290;100100;102710;159780
RTS;D;220809;000000;102800;107200;101570;102270;180408
RTS;D;220810;000000;102010;106480;101790;106180;137992
RTS;D;220811;000000;106090;107110;104940;106240;132455
RTS;D;220812;000000;106250;107620;103930;104700;134452
RTS;D;220813;000000;104720;108490;102700;108200;170453
RTS;D;220816;000000;108130;108270;104200;107100;154126
RTS;D;220817;000000;107130;110620;106530;110210;133696
RTS;D;220818;000000;110210;111190;108000;109930;175418
RTS;D;220819;000000;109850;112050;107760;111790;192157
RTS;D;220820;000000;111670;112600;110050;112590;145596
RTS;D;220823;000000;112450;114120;110400;113500;159202
RTS;D;220824;000000;113470;115190;112670;114750;122108
RTS;D;220825;000000;114750;115190;113620;114440;86949
RTS;D;220826;000000;114480;116530;111120;111810;192101
RTS;D;220827;000000;111910;114270;111340;112850;130287
RTS;D;220830;000000;112750;115480;111800;115330;117596
RTS;D;220831;000000;115350;124640;113150;124560;222731
RTS;D;220901;000000;124500;127460;119600;122370;187942
RTS;D;220902;000000;122660;127300;121110;126890;169779
RTS;D;220903;000000;126900;127250;124580;125410;125015
RTS;D;220906;000000;125590;127900;123360;127360;149745
RTS;D;220907;000000;127270;127680;121600;122820;184601
RTS;D;220908;000000;122810;124410;121360;122070;142744
RTS;D;220909;000000;122150;123890;121700;122810;129515
RTS;D;220910;000000;122890;125650;122810;125220;101335
RTS;D;220913;000000;125190;128420;124430;127150;109571
RTS;D;220914;000000;127130;129100;126500;126850;118992
RTS;D;220915;000000;116670;117710;114660;117450;43377
RTS;D;220916;000000;117380;119570;114140;115210;146291
RTS;D;220917;000000;115160;117150;113900;115650;139677
RTS;D;220920;000000;115490;117300;114740;116950;135513
RTS;D;220921;000000;116850;117280;104020;106940;391775
RTS;D;220922;000000;106820;107380;95350;103250;318233
RTS;D;220923;000000;103250;109420;102230;106880;200069
RTS;D;220924;000000;106850;108670;103220;104480;228323
RTS;D;220927;000000;104480;104480;96500;96580;336139
RTS;D;220928;000000;96730;101430;95050;98480;263628
RTS;D;220929;000000;98460;100880;95920;98980;242671
RTS;D;220930;000000;98790;101870;97150;101620;235893
RTS;D;221001;000000;101480;109050;97130;99300;378528
RTS;D;221004;000000;99430;105000;99240;104830;184308
RTS;D;221005;000000;104900;106590;102150;104730;191642
RTS;D;221006;000000;104790;105440;100170;101970;192655
RTS;D;221007;000000;101980;103520;100800;101000;135491
RTS;D;221008;000000;101110;101610;97670;98050;154308
RTS;D;221011;000000;97700;99820;92100;99090;219577
RTS;D;221012;000000;99020;101200;96420;100490;164335
RTS;D;221013;000000;100480;102570;98600;99080;144993
RTS;D;221014;000000;99340;100830;97670;98680;141288
RTS;D;221015;000000;98700;99950;96790;99530;123069
RTS;D;221018;000000;99330;104250;99150;104160;131809
RTS;D;221019;000000;103950;105380;101800;102300;162969
RTS;D;221020;000000;102310;103890;100750;103030;172136
RTS;D;221021;000000;103000;104540;102580;103890;137180
RTS;D;221022;000000;103680;106350;102170;106270;144527
RTS;D;221025;000000;106270;107580;104520;105140;149322
RTS;D;221026;000000;105180;108300;104680;107620;124392
RTS;D;221027;000000;107700;109180;106810;108700;128751
RTS;D;221028;000000;108690;109980;108260;109130;117673
RTS;D;221029;000000;109120;110270;107630;109810;129233
RTS;D;221101;000000;109810;111040;108870;111000;103226
RTS;D;221102;000000;111000;111790;110280;111570;83140
RTS;D;221103;000000;111570;111680;107700;108150;109875
RTS;D;221104;000000;108180;109740;107180;109440;125628
RTS;D;221108;000000;109680;113970;109430;113450;121569
RTS;D;221109;000000;113470;114280;112100;113340;107891
RTS;D;221110;000000;113300;113440;109040;109350;145979
RTS;D;221111;000000;109340;114650;109330;114500;143551
RTS;D;221112;000000;114600;115680;113590;114970;103296
RTS;D;221115;000000;114940;116150;114160;114790;98706
RTS;D;221116;000000;114790;116260;109300;112510;184120
RTS;D;221117;000000;112640;115650;112520;115230;121987
RTS;D;221118;000000;115190;115390;113000;114010;105520
RTS;D;221119;000000;114040;114280;112380;113800;88887
RTS;D;221122;000000;113680;113720;110650;112070;115115
RTS;D;221123;000000;111960;113900;111300;113700;108434
RTS;D;221124;000000;113670;114730;112830;113300;105584
RTS;D;221125;000000;113450;114970;113330;113480;77685
RTS;D;221126;000000;113530;114280;112560;113320;85329
RTS;D;221129;000000;113260;113260;111210;111480;84075
RTS;D;221130;000000;111650;112950;111520;112040;67832
RTS;D;221201;000000;112100;113200;111650;113110;68324
RTS;D;221202;000000;113200;113410;111470;112320;83833
RTS;D;221203;000000;112320;112390;110130;110290;77318
RTS;D;221206;000000;110290;112300;109790;111090;91405
RTS;D;221207;000000;111070;111070;108510;108760;99023
RTS;D;221208;000000;108900;110230;108240;109560;82820
