<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BZ;D;101202;000000;85.71;89.02;85.41;88.92;94959
BZ;D;101203;000000;88.81;90.84;88.41;90.64;84600
BZ;D;101204;000000;90.47;91.85;90.1;91.68;83782
BZ;D;101207;000000;91.68;92.03;90.86;90.99;62170
BZ;D;101208;000000;90.97;92.86;90.71;90.9;81947
BZ;D;101209;000000;90.85;91.73;90.15;91.18;73157
BZ;D;101210;000000;91.27;91.64;90.27;90.97;63476
BZ;D;101211;000000;91.06;91.72;90.02;90.73;29263
BZ;D;101214;000000;91.42;92.44;90.76;90.95;42543
BZ;D;101215;000000;91.24;91.94;90.87;91.48;45331
BZ;D;101216;000000;91.25;92.46;90.41;91.9;78981
BZ;D;101217;000000;92.04;92.25;91.52;91.81;67060
BZ;D;101218;000000;91.89;92.39;90.9;91.75;61106
BZ;D;101221;000000;91.95;92.9;91.02;92.6;59601
BZ;D;101222;000000;92.7;93.5;92.35;93.5;54911
BZ;D;101223;000000;93.48;93.94;93.25;93.8;51450
BZ;D;101224;000000;93.8;94.54;93.28;94.32;42708
BZ;D;101225;000000;94.45;94.74;93.18;93.46;14666
BZ;D;101228;000000;93.6;94.52;93.08;93.71;20298
BZ;D;101229;000000;93.81;94.42;93.66;94.21;20148
BZ;D;101230;000000;94.34;94.38;93.62;94.03;39696
BZ;D;101231;000000;94.18;94.42;92.34;92.71;55743
BZ;D;110101;000000;92.87;95.2;92.18;94.59;40304
BZ;D;110104;000000;94.55;96.17;94.52;94.85;42321
BZ;D;110106;000000;93.22;95.86;92.37;95.54;99993
BZ;D;110107;000000;95.54;96.12;94.01;94.43;88726
BZ;D;110108;000000;94.38;94.58;92.59;93.72;74411
BZ;D;110111;000000;94.32;95.88;93.6;95.66;75027
BZ;D;110112;000000;95.63;97.82;95.08;97.51;60444
BZ;D;110113;000000;97.64;98.85;97.28;98.33;47392
BZ;D;110114;000000;98.22;98.67;97.3;98.4;23822
BZ;D;110115;000000;98.44;99.2;97.74;98.68;5821
BZ;D;110118;000000;98.42;98.75;97.4;97.6;32875
BZ;D;110119;000000;97.4;98.37;96.6;97.53;86840
BZ;D;110120;000000;97.75;98.6;97.55;97.95;76339
BZ;D;110121;000000;97.88;98.12;95.43;96.42;111494
BZ;D;110122;000000;96.34;97.86;96.26;97.59;79472
BZ;D;110125;000000;97.59;98.17;96.23;96.52;88029
BZ;D;110126;000000;96.39;96.68;94.75;95.27;115507
BZ;D;110127;000000;95.39;98.34;95.29;98.2;106012
BZ;D;110128;000000;98.15;98.95;97.15;97.15;105158
BZ;D;110129;000000;97.44;99.74;97.14;99.33;120983
BZ;D;110201;000000;99.8;101.73;98.5;100.56;105256
BZ;D;110202;000000;101.01;102.08;100.19;101.62;84642
BZ;D;110203;000000;101.7;102.59;101.29;102.35;73076
BZ;D;110204;000000;102.62;103.37;101.41;101.75;82312
BZ;D;110205;000000;101.86;102.48;99.48;100.1;86970
BZ;D;110208;000000;100.3;100.9;98.77;99.26;65663
BZ;D;110209;000000;99.3;100.42;97.51;100.23;92665
BZ;D;110210;000000;100.34;102.25;100.04;102.02;52457
BZ;D;110211;000000;101.95;102.88;100.48;101.73;39238
BZ;D;110212;000000;101.56;102.03;100.43;101.43;4998
BZ;D;110215;000000;101.5;104.3;100.91;102.96;108289
BZ;D;110216;000000;103.11;104.04;101.3;101.83;101490
BZ;D;110217;000000;101.75;104.52;101.73;104.29;112932
BZ;D;110218;000000;104.16;104.3;102.37;102.97;98629
BZ;D;110219;000000;102.97;103.5;100.73;102.82;108197
BZ;D;110222;000000;103.35;108.7;103.3;108;72044
BZ;D;110223;000000;107.9;108.57;105.56;106.37;127418
BZ;D;110224;000000;106.1;112.46;105.97;112.21;137233
BZ;D;110225;000000;111.98;119.79;109.6;111.23;186116
BZ;D;110226;000000;111.4;113.91;110.52;112.43;99209
BZ;D;110301;000000;113.88;114.5;111.25;112.1;101724
